id,lat,lon
226,27.971533,-16.149069
227,27.971533,-16.149069
228,27.971533,-16.149069
229,27.971533,-16.149069
230,27.971533,-16.149069
231,27.971533,-16.149069
232,27.971533,-16.149069
233,27.971533,-16.149069
234,27.971533,-16.149069
235,27.971533,-16.149069
236,27.971533,-16.149069
237,27.971533,-16.149069
238,27.971533,-16.149069
239,27.971533,-16.149069
240,27.971533,-16.149068
241,27.971533,-16.149068
242,27.971533,-16.149068
243,27.971533,-16.149068
244,27.971533,-16.149068
245,27.971533,-16.149068
246,27.971533,-16.149068
247,27.971533,-16.149068
248,27.971533,-16.149068
249,27.971533,-16.149068
250,27.971533,-16.149068
251,27.971533,-16.149068
252,27.971533,-16.149068
253,27.971533,-16.149068
254,27.971533,-16.149068
255,27.971533,-16.149068
256,27.971533,-16.149068
257,27.971533,-16.149068
258,27.971533,-16.149068
259,27.971533,-16.149068
260,27.971533,-16.149068
261,27.971533,-16.149068
262,27.971533,-16.149068
263,27.971533,-16.149068
264,27.971533,-16.149068
265,27.971533,-16.149068
266,27.971533,-16.149068
267,27.971533,-16.149068
268,27.971533,-16.149068
269,27.971533,-16.149068
270,27.971533,-16.149068
271,27.971533,-16.149068
272,27.971533,-16.149068
273,27.971533,-16.149068
274,27.971533,-16.149068
275,27.97235,-16.143716
276,27.97235,-16.143716
277,27.97235,-16.143716
278,27.97235,-16.143716
279,27.97235,-16.143716
280,27.97235,-16.143716
281,27.97235,-16.143716
282,27.97235,-16.143716
283,27.97235,-16.143716
284,27.97235,-16.143716
285,27.97235,-16.143716
286,27.97235,-16.143716
287,27.97235,-16.143716
288,27.97235,-16.143716
289,27.97235,-16.143716
290,27.97235,-16.143716
291,27.97235,-16.143716
292,27.97235,-16.143716
293,27.97235,-16.143716
294,27.97235,-16.143716
295,27.97235,-16.143716
296,27.97235,-16.143716
297,27.97235,-16.143716
298,27.97235,-16.143716
299,27.97235,-16.143716
300,27.97235,-16.143716
301,27.97235,-16.143716
302,27.97235,-16.143716
303,27.97235,-16.143716
304,27.97235,-16.143716
305,27.97235,-16.143716
306,27.97235,-16.143716
307,27.97235,-16.143716
308,27.97235,-16.143716
309,27.97235,-16.143716
310,27.97235,-16.143716
311,27.97235,-16.143716
312,27.97235,-16.143716
313,27.97235,-16.143716
314,27.97235,-16.143716
315,27.97235,-16.143716
316,27.97235,-16.143716
317,27.97235,-16.143716
318,27.97235,-16.143716
319,27.97235,-16.143716
320,27.97235,-16.143716
321,27.97235,-16.143716
322,27.97235,-16.143716
323,27.97235,-16.143716
324,27.97235,-16.143716
325,27.97235,-16.143716
326,27.97235,-16.143716
327,27.97235,-16.143716
328,27.97235,-16.143716
329,27.97235,-16.143716
330,27.97235,-16.143716
331,27.97235,-16.143716
332,27.97235,-16.143716
333,27.97235,-16.143716
334,27.97235,-16.143716
335,27.97235,-16.143716
336,27.97235,-16.143716
337,27.97235,-16.143716
338,27.97235,-16.143716
339,27.97235,-16.143716
340,27.97235,-16.143716
341,27.97235,-16.143716
342,27.97235,-16.143716
343,27.97235,-16.143716
344,27.97235,-16.143716
345,27.97235,-16.143716
346,27.97235,-16.143716
347,27.97235,-16.143716
348,27.97235,-16.143716
349,27.97235,-16.143716
350,27.97235,-16.143716
351,27.97235,-16.143716
352,27.97235,-16.143716
353,27.97235,-16.143716
354,27.97235,-16.143716
355,27.97235,-16.143716
356,27.97235,-16.143716
357,27.97235,-16.143716
358,27.97235,-16.143716
359,27.97235,-16.143716
360,27.97235,-16.143716
361,27.97235,-16.143716
362,27.97235,-16.143716
363,27.97235,-16.143716
364,27.97235,-16.143716
365,27.97235,-16.143716
366,27.97235,-16.143716
367,27.97235,-16.143716
368,27.97235,-16.143716
369,27.97235,-16.143716
370,27.97235,-16.143716
371,27.97235,-16.143716
372,27.97235,-16.143716
373,27.97235,-16.143716
374,27.97235,-16.143716
375,27.97235,-16.143716
376,27.97235,-16.143716
377,27.97235,-16.143716
378,27.97235,-16.143716
379,27.97235,-16.143716
380,27.97235,-16.143716
381,27.97235,-16.143716
382,27.97235,-16.143716
383,27.97235,-16.143716
384,27.97235,-16.143716
385,27.97235,-16.143716
386,27.97235,-16.143716
387,27.97235,-16.143716
388,27.97235,-16.143716
389,27.97235,-16.143716
390,27.97235,-16.143716
391,27.97235,-16.143716
392,27.97235,-16.143716
393,27.97235,-16.143716
394,27.97235,-16.143716
395,27.97235,-16.143716
396,27.97235,-16.143716
397,27.97235,-16.143716
398,27.97235,-16.143716
399,27.97235,-16.143716
400,27.97235,-16.143716
401,27.97235,-16.143716
402,27.97235,-16.143716
403,27.97235,-16.143716
404,27.97235,-16.143715
405,27.97235,-16.143715
406,27.97235,-16.143715
407,27.97235,-16.143715
408,27.97235,-16.143715
409,27.97235,-16.143715
410,27.97235,-16.143715
411,27.97235,-16.143715
412,27.97235,-16.143715
413,27.97235,-16.143715
414,27.97235,-16.143715
415,27.97235,-16.143715
416,27.97235,-16.143715
417,27.97235,-16.143715
418,27.97235,-16.143715
419,27.97235,-16.143715
420,27.97235,-16.143715
421,27.97235,-16.143715
422,27.97235,-16.143715
423,27.97235,-16.143715
424,27.97235,-16.143715
425,27.97235,-16.143715
426,27.97235,-16.143715
427,27.97235,-16.143715
428,27.97235,-16.143715
429,27.97235,-16.143715
430,27.97235,-16.143715
431,27.97235,-16.143715
432,27.97235,-16.143715
433,27.97235,-16.143715
434,27.97235,-16.143715
435,27.97235,-16.143715
436,27.97235,-16.143715
437,27.97235,-16.143715
438,27.97235,-16.143715
439,27.97235,-16.143715
440,27.97235,-16.143715
441,27.97235,-16.143715
442,27.97235,-16.143715
443,27.97235,-16.143715
444,27.97235,-16.143715
445,27.97235,-16.143715
446,27.97235,-16.143715
447,27.97235,-16.143715
448,27.97235,-16.143715
449,27.97235,-16.143715
450,27.97235,-16.143715
451,27.97235,-16.143715
452,27.97235,-16.143715
453,27.97235,-16.143715
454,27.97235,-16.143715
455,27.97235,-16.143715
456,27.97235,-16.143715
457,27.97235,-16.143715
458,27.97235,-16.143715
459,27.97235,-16.143715
460,27.97235,-16.143715
461,27.97235,-16.143715
462,27.97235,-16.143715
463,27.97235,-16.143715
464,27.97235,-16.143715
465,27.97235,-16.143715
466,27.97235,-16.143715
467,27.97235,-16.143715
468,27.97235,-16.143715
469,27.97235,-16.143715
470,27.97235,-16.143715
471,27.97235,-16.143715
472,27.97235,-16.143715
473,27.97235,-16.143715
474,27.97235,-16.143715
475,27.97235,-16.143715
476,27.97235,-16.143715
477,27.97235,-16.143715
478,27.97235,-16.143715
479,27.97235,-16.143715
480,27.97235,-16.143715
481,27.97235,-16.143715
482,27.97235,-16.143715
483,27.97235,-16.143715
484,27.97235,-16.143715
485,27.97235,-16.143715
486,27.97235,-16.143715
487,27.97235,-16.143715
488,27.97235,-16.143715
489,27.97235,-16.143715
490,27.97235,-16.143715
491,27.97235,-16.143715
492,27.97235,-16.143715
493,27.97235,-16.143715
494,27.97235,-16.143715
495,27.97235,-16.143715
496,27.97235,-16.143715
497,27.97235,-16.143715
498,27.97235,-16.143715
499,27.97235,-16.143715
500,27.97235,-16.143715
501,27.97235,-16.143715
502,27.97235,-16.143715
503,27.97235,-16.143715
504,27.97235,-16.143715
505,27.97235,-16.143715
506,27.97235,-16.143715
507,27.97235,-16.143715
508,27.97235,-16.143715
509,27.97235,-16.143715
510,27.97235,-16.143715
511,27.97235,-16.143715
512,27.97235,-16.143715
513,27.97235,-16.143715
514,27.97235,-16.143715
515,27.97235,-16.143715
516,27.97235,-16.143715
517,27.97235,-16.143715
518,27.97235,-16.143715
519,27.97235,-16.143715
520,27.97235,-16.143715
521,27.97235,-16.143715
522,27.97235,-16.143715
523,27.97235,-16.143715
524,27.97235,-16.143715
525,27.97235,-16.143715
526,27.97235,-16.143715
527,27.97235,-16.143715
528,27.97235,-16.143715
529,27.97235,-16.143715
530,27.97235,-16.143715
531,27.97235,-16.143715
532,27.97235,-16.143715
533,27.97235,-16.143715
534,27.97235,-16.143715
535,27.97235,-16.143715
536,27.97235,-16.143715
537,27.97235,-16.143715
538,27.97235,-16.143715
539,27.97235,-16.143715
540,27.97235,-16.143715
541,27.97235,-16.143715
542,27.97235,-16.143715
543,27.97235,-16.143715
544,27.97235,-16.143715
545,27.97235,-16.143715
546,27.97235,-16.143715
547,27.97235,-16.143715
548,27.97235,-16.143715
549,27.97235,-16.143715
550,27.97235,-16.143715
551,27.97235,-16.143715
552,27.97235,-16.143715
553,27.97235,-16.143715
554,27.97235,-16.143715
555,27.97235,-16.143715
556,27.97235,-16.143715
557,27.97235,-16.143715
558,27.97235,-16.143715
559,27.97235,-16.143715
560,27.97235,-16.143715
561,27.97235,-16.143715
562,27.97235,-16.143715
563,27.97235,-16.143715
564,27.97235,-16.143715
565,27.97235,-16.143715
566,27.97235,-16.143715
567,27.97235,-16.143715
568,27.97235,-16.143715
569,27.97235,-16.143715
570,27.97235,-16.143715
571,27.97235,-16.143715
572,27.97235,-16.143715
573,27.97235,-16.143715
574,27.97235,-16.143715
575,27.97235,-16.143715
576,27.97235,-16.143715
577,27.97235,-16.143715
578,27.97235,-16.143715
579,27.97235,-16.143715
580,27.97235,-16.143715
581,27.97235,-16.143715
582,27.97235,-16.143715
583,27.97235,-16.143715
584,27.97235,-16.143715
585,27.97235,-16.143715
586,27.97235,-16.143715
587,27.97235,-16.143715
588,27.97235,-16.143715
589,27.97235,-16.143715
590,27.97235,-16.143715
591,27.97235,-16.143715
592,27.97235,-16.143715
593,27.97235,-16.143715
594,27.97235,-16.143715
595,27.97235,-16.143715
596,27.97235,-16.143715
597,27.97235,-16.143715
598,27.97235,-16.143715
599,27.97235,-16.143715
600,27.97235,-16.143715
601,27.97235,-16.143715
602,27.97235,-16.143715
603,27.97235,-16.143715
604,27.97235,-16.143715
605,27.97235,-16.143715
606,27.97235,-16.143715
607,27.97235,-16.143715
608,27.97235,-16.143715
609,27.97235,-16.143715
610,27.97235,-16.143715
611,27.97235,-16.143715
612,27.97235,-16.143714
613,27.97235,-16.143714
614,27.97235,-16.143714
615,27.97235,-16.143714
616,27.97235,-16.143714
617,27.97235,-16.143714
618,27.97235,-16.143714
619,27.97235,-16.143714
620,27.97235,-16.143714
621,27.97235,-16.143714
622,27.97235,-16.143714
623,27.97235,-16.143714
624,27.97235,-16.143714
625,27.97235,-16.143714
626,27.97235,-16.143714
627,27.97235,-16.143714
628,27.97235,-16.143714
629,27.97235,-16.143714
630,27.97235,-16.143714
631,27.97235,-16.143714
632,27.97235,-16.143714
633,27.97235,-16.143714
634,27.97235,-16.143714
635,27.97235,-16.143714
636,27.97235,-16.143714
637,27.97235,-16.143714
638,27.97235,-16.143714
639,27.97235,-16.143714
640,27.97235,-16.143714
641,27.97235,-16.143714
642,27.97235,-16.143714
643,27.97235,-16.143714
644,27.97235,-16.143714
645,27.97235,-16.143714
646,27.97235,-16.143714
647,27.97235,-16.143714
648,27.97235,-16.143714
649,27.97235,-16.143714
650,27.97235,-16.143714
651,27.97235,-16.143714
652,27.97235,-16.143714
653,27.97235,-16.143714
654,27.97235,-16.143714
655,27.97235,-16.143714
656,27.97235,-16.143714
657,27.97235,-16.143714
658,27.97235,-16.143714
659,27.97235,-16.143714
660,27.97235,-16.143714
661,27.97235,-16.143714
662,27.97235,-16.143714
663,27.97235,-16.143714
664,27.97235,-16.143714
665,27.97235,-16.143714
666,27.97235,-16.143714
667,27.97235,-16.143714
668,27.97235,-16.143714
669,27.97235,-16.143714
670,27.97235,-16.143714
671,27.97235,-16.143714
672,27.97235,-16.143714
673,27.97235,-16.143714
674,27.97235,-16.143714
675,27.97235,-16.143714
676,27.97235,-16.143714
677,27.97235,-16.143714
678,27.97235,-16.143714
679,27.97235,-16.143714
680,27.97235,-16.143714
681,27.97235,-16.143714
682,27.97235,-16.143714
683,27.97235,-16.143714
684,27.97235,-16.143714
685,27.97235,-16.143714
686,27.97235,-16.143714
687,27.97235,-16.143714
688,27.97235,-16.143714
689,27.97235,-16.143714
690,27.97235,-16.143714
691,27.97235,-16.143714
692,27.97235,-16.143714
693,27.97235,-16.143714
694,27.97235,-16.143714
695,27.97235,-16.143714
696,27.97235,-16.143714
697,27.97235,-16.143714
698,27.97235,-16.143714
699,27.97235,-16.143714
700,27.97235,-16.143714
701,27.97235,-16.143714
702,27.97235,-16.143714
703,27.97235,-16.143714
704,27.97235,-16.143714
705,27.97235,-16.143714
706,27.97235,-16.143714
707,27.97235,-16.143714
708,27.97235,-16.143714
709,27.97235,-16.143714
710,27.97235,-16.143714
711,27.97235,-16.143714
712,27.97235,-16.143714
713,27.97235,-16.143714
714,27.97235,-16.143714
715,27.97235,-16.143714
716,27.97235,-16.143714
717,27.97235,-16.143714
718,27.97235,-16.143714
719,27.97235,-16.143714
720,27.97235,-16.143714
721,27.97235,-16.143714
722,27.97235,-16.143714
723,27.97235,-16.143714
724,27.97235,-16.143714
725,27.97235,-16.143714
726,27.97235,-16.143714
727,27.97235,-16.143714
728,27.97235,-16.143714
729,27.97235,-16.143714
730,27.97235,-16.143714
731,27.97235,-16.143714
732,27.97235,-16.143714
733,27.97235,-16.143714
734,27.97235,-16.143714
735,27.97235,-16.143714
736,27.97235,-16.143714
737,27.97235,-16.143714
738,27.97235,-16.143714
739,27.97235,-16.143714
740,27.97235,-16.143714
741,27.97235,-16.143714
742,27.97235,-16.143714
743,27.97235,-16.143714
744,27.97235,-16.143714
745,27.97235,-16.143714
746,27.97235,-16.143714
747,27.97235,-16.143714
748,27.97235,-16.143714
749,27.97235,-16.143714
750,27.97235,-16.143714
751,27.97235,-16.143714
752,27.97235,-16.143714
753,27.97235,-16.143714
754,27.97235,-16.143714
755,27.97235,-16.143714
756,27.97235,-16.143714
757,27.97235,-16.143714
758,27.97235,-16.143714
759,27.97235,-16.143714
760,27.97235,-16.143714
761,27.97235,-16.143714
762,27.97235,-16.143714
763,27.97235,-16.143714
764,27.97235,-16.143714
765,27.97235,-16.143714
766,27.97235,-16.143714
767,27.97235,-16.143714
768,27.97235,-16.143714
769,27.97235,-16.143714
770,27.97235,-16.143714
771,27.97235,-16.143714
772,27.97235,-16.143714
773,27.97235,-16.143714
774,27.97235,-16.143714
775,27.97235,-16.143714
776,27.97235,-16.143714
777,27.97235,-16.143714
778,27.97235,-16.143714
779,27.97235,-16.143714
780,27.97235,-16.143714
781,27.97235,-16.143714
782,27.97235,-16.143714
783,27.97235,-16.143714
784,27.97235,-16.143714
785,27.97235,-16.143714
786,27.97235,-16.143714
787,27.97235,-16.143714
788,27.97235,-16.143714
789,27.97235,-16.143714
790,27.97235,-16.143714
791,27.97235,-16.143714
792,27.97235,-16.143714
793,27.97235,-16.143714
794,27.97235,-16.143714
795,27.97235,-16.143714
796,27.97235,-16.143714
797,27.97235,-16.143714
798,27.97235,-16.143714
799,27.97235,-16.143714
800,27.97235,-16.143714
801,27.97235,-16.143714
802,27.97235,-16.143714
803,27.97235,-16.143714
804,27.97235,-16.143714
805,27.97235,-16.143714
806,27.97235,-16.143714
807,27.97235,-16.143714
808,27.97235,-16.143714
809,27.97235,-16.143714
810,27.97235,-16.143714
811,27.97235,-16.143714
812,27.97235,-16.143714
813,27.97235,-16.143714
814,27.97235,-16.143714
815,27.97235,-16.143714
816,27.97235,-16.143714
817,27.97235,-16.143714
818,27.97235,-16.143714
819,27.97235,-16.143714
820,27.97235,-16.143714
821,27.97235,-16.143714
822,27.97235,-16.143713
823,27.97235,-16.143713
824,27.97235,-16.143713
825,27.97235,-16.143713
826,27.97235,-16.143713
827,27.97235,-16.143713
828,27.97235,-16.143713
829,27.97235,-16.143713
830,27.97235,-16.143713
831,27.97235,-16.143713
832,27.97235,-16.143713
833,27.97235,-16.143713
834,27.97235,-16.143713
835,27.97235,-16.143713
836,27.97235,-16.143713
837,27.97235,-16.143713
838,27.97235,-16.143713
839,27.97235,-16.143713
840,27.97235,-16.143713
841,27.97235,-16.143713
842,27.97235,-16.143713
843,27.97235,-16.143713
844,27.97235,-16.143713
845,27.97235,-16.143713
846,27.97235,-16.143713
847,27.97235,-16.143713
848,27.97235,-16.143713
849,27.97235,-16.143713
850,27.97235,-16.143713
851,27.97235,-16.143713
852,27.97235,-16.143713
853,27.97235,-16.143713
854,27.97235,-16.143713
855,27.97235,-16.143713
856,27.97235,-16.143713
857,27.97235,-16.143713
858,27.97235,-16.143713
859,27.97235,-16.143713
860,27.97235,-16.143713
861,27.97235,-16.143713
862,27.97235,-16.143713
863,27.97235,-16.143713
864,27.97235,-16.143713
865,27.97235,-16.143713
866,27.97235,-16.143713
867,27.97235,-16.143713
868,27.97235,-16.143713
869,27.97235,-16.143713
870,27.97235,-16.143713
871,27.97235,-16.143713
872,27.97235,-16.143713
873,27.97235,-16.143713
874,27.97235,-16.143713
875,27.97235,-16.143713
876,27.97235,-16.143713
877,27.97235,-16.143713
878,27.97235,-16.143713
879,27.97235,-16.143713
880,27.97235,-16.143713
881,27.97235,-16.143713
882,27.97235,-16.143713
883,27.97235,-16.143713
884,27.97235,-16.143713
885,27.97235,-16.143713
886,27.97235,-16.143713
887,27.97235,-16.143713
888,27.97235,-16.143713
889,27.97235,-16.143713
890,27.97235,-16.143713
891,27.97235,-16.143713
892,27.97235,-16.143713
893,27.97235,-16.143713
894,27.97235,-16.143713
895,27.97235,-16.143713
896,27.97235,-16.143713
897,27.97235,-16.143713
898,27.97235,-16.143713
899,27.97235,-16.143713
900,27.97235,-16.143713
901,27.97235,-16.143713
902,27.97235,-16.143713
903,27.97235,-16.143713
904,27.97235,-16.143713
905,27.97235,-16.143713
906,27.97235,-16.143713
907,27.97235,-16.143713
908,27.97235,-16.143713
909,27.97235,-16.143713
910,27.97235,-16.143713
911,27.97235,-16.143713
912,27.97235,-16.143713
913,27.97235,-16.143713
914,27.97235,-16.143713
915,27.97235,-16.143713
916,27.97235,-16.143713
917,27.97235,-16.143713
918,27.97235,-16.143713
919,27.97235,-16.143713
920,27.97235,-16.143713
921,27.97235,-16.143713
922,27.97235,-16.143713
923,27.97235,-16.143713
924,27.97235,-16.143713
925,27.97235,-16.143713
926,27.97235,-16.143713
927,27.97235,-16.143713
928,27.97235,-16.143713
929,27.97235,-16.143713
930,27.97235,-16.143713
931,27.97235,-16.143713
932,27.97235,-16.143713
933,27.97235,-16.143713
934,27.97235,-16.143713
935,27.97235,-16.143713
936,27.97235,-16.143713
937,27.97235,-16.143713
938,27.97235,-16.143713
939,27.97235,-16.143713
940,27.97235,-16.143713
941,27.97235,-16.143713
942,27.97235,-16.143713
943,27.97235,-16.143713
944,27.97235,-16.143713
945,27.97235,-16.143713
946,27.97235,-16.143713
947,27.97235,-16.143713
948,27.97235,-16.143713
949,27.97235,-16.143713
950,27.97235,-16.143713
951,27.97235,-16.143713
952,27.97235,-16.143713
953,27.97235,-16.143713
954,27.97235,-16.143713
955,27.97235,-16.143713
956,27.97235,-16.143713
957,27.97235,-16.143713
958,27.97235,-16.143713
959,27.97235,-16.143713
960,27.97235,-16.143713
961,27.97235,-16.143713
962,27.97235,-16.143713
963,27.97235,-16.143713
964,27.97235,-16.143713
965,27.97235,-16.143713
966,27.97235,-16.143713
967,27.97235,-16.143713
968,27.97235,-16.143713
969,27.97235,-16.143713
970,27.97235,-16.143713
971,27.97235,-16.143713
972,27.97235,-16.143713
973,27.97235,-16.143713
974,27.97235,-16.143713
975,27.97235,-16.143713
976,27.97235,-16.143713
977,27.97235,-16.143713
978,27.97235,-16.143713
979,27.97235,-16.143713
980,27.97235,-16.143713
981,27.97235,-16.143713
982,27.97235,-16.143713
983,27.97235,-16.143713
984,27.97235,-16.143713
985,27.97235,-16.143713
986,27.97235,-16.143713
987,27.97235,-16.143713
988,27.97235,-16.143713
989,27.97235,-16.143713
990,27.97235,-16.143713
991,27.97235,-16.143713
992,27.97235,-16.143713
993,27.97235,-16.143713
994,27.97235,-16.143713
995,27.97235,-16.143713
996,27.97235,-16.143713
997,27.97235,-16.143713
998,27.97235,-16.143713
999,27.97235,-16.143713
1000,27.97235,-16.143713
1001,27.97235,-16.143713
1002,27.97235,-16.143713
1003,27.97235,-16.143713
1004,27.97235,-16.143713
1005,27.97235,-16.143713
1006,27.97235,-16.143713
1007,27.97235,-16.143713
1008,27.97235,-16.143713
1009,27.97235,-16.143713
1010,27.97235,-16.143713
1011,27.97235,-16.143713
1012,27.97235,-16.143713
1013,27.97235,-16.143713
1014,27.97235,-16.143713
1015,27.97235,-16.143713
1016,27.97235,-16.143713
1017,27.97235,-16.143713
1018,27.97235,-16.143713
1019,27.97235,-16.143713
1020,27.97235,-16.143713
1021,27.97235,-16.143713
1022,27.97235,-16.143713
1023,27.97235,-16.143713
1024,27.97235,-16.143713
1025,27.97235,-16.143713
1026,27.97235,-16.143713
1027,27.97235,-16.143713
1028,27.97235,-16.143713
1029,27.97235,-16.143713
1030,27.97235,-16.143713
1031,27.97235,-16.143713
1032,27.97235,-16.143712
1033,27.97235,-16.143712
1034,27.97235,-16.143712
1035,27.97235,-16.143712
1036,27.97235,-16.143712
1037,27.97235,-16.143712
1038,27.97235,-16.143712
1039,27.97235,-16.143712
1040,27.97235,-16.143712
1041,27.97235,-16.143712
1042,27.97235,-16.143712
1043,27.97235,-16.143712
1044,27.97235,-16.143712
1045,27.97235,-16.143712
1046,27.97235,-16.143712
1047,27.97235,-16.143712
1048,27.97235,-16.143712
1049,27.97235,-16.143712
1050,27.97235,-16.143712
1051,27.97235,-16.143712
1052,27.97235,-16.143712
1053,27.97235,-16.143712
1054,27.97235,-16.143712
1055,27.97235,-16.143712
1056,27.97235,-16.143712
1057,27.97235,-16.143712
1058,27.97235,-16.143712
1059,27.97235,-16.143712
1060,27.97235,-16.143712
1061,27.97235,-16.143712
1062,27.97235,-16.143712
1063,27.97235,-16.143712
1064,27.97235,-16.143712
1065,27.97235,-16.143712
1066,27.97235,-16.143712
1067,27.97235,-16.143712
1068,27.97235,-16.143712
1069,27.97235,-16.143712
1070,27.97235,-16.143712
