id,label,depth
1303,BWC-037-1303@13:51.773,504.462576
1304,BWC-037-1304@13:51.893,504.462793
1305,BWC-037-1305@13:52.010,504.463062
1306,BWC-037-1306@13:52.126,504.463356
1307,BWC-037-1307@13:52.245,504.463599
1308,BWC-037-1308@13:52.608,504.463791
1309,BWC-037-1309@13:52.711,504.463983
1310,BWC-037-1310@13:52.821,504.464226
1311,BWC-037-1311@13:52.936,504.464466
1312,BWC-037-1312@13:53.046,504.464706
1313,BWC-037-1313@13:53.148,504.464946
1314,BWC-037-1314@13:53.320,504.465202
1315,BWC-037-1315@13:55.889,504.465445
1316,BWC-037-1316@13:59.278,504.465685
1317,BWC-037-1317@13:59.388,504.465925
1318,BWC-037-1318@13:59.525,504.466194
1319,BWC-037-1319@13:59.660,504.466501
1320,BWC-037-1320@14:08.803,504.466833
1321,BWC-037-1321@14:08.944,504.467012
1322,BWC-037-1322@14:12.941,504.467252
1323,BWC-037-1323@14:13.108,504.467492
1324,BWC-037-1324@14:13.271,504.467732
1325,BWC-037-1325@14:13.425,504.467972
1326,BWC-037-1326@14:16.268,504.468212
1327,BWC-037-1327@14:16.403,504.46834
1328,BWC-037-1328@14:16.458,504.468647
1329,BWC-037-1329@14:16.536,504.468954
1330,BWC-037-1330@14:22.350,504.469235
1331,BWC-037-1331@14:22.487,504.469475
1332,BWC-037-1332@14:22.632,504.469715
1333,BWC-037-1333@14:22.777,504.469955
1334,BWC-037-1334@14:22.966,504.470195
1335,BWC-037-1335@14:23.143,504.470435
1336,BWC-037-1336@14:23.495,504.470675
1337,BWC-037-1337@14:23.676,504.470915
1338,BWC-037-1338@14:23.845,504.471155
1339,BWC-037-1339@14:23.977,504.471395
1340,BWC-037-1340@14:24.114,504.471635
1341,BWC-037-1341@14:24.260,504.471875
1342,BWC-037-1342@14:24.421,504.472115
1343,BWC-037-1343@14:24.600,504.472355
1344,BWC-037-1344@14:24.718,504.472595
1345,BWC-037-1345@14:25.064,504.472835
1346,BWC-037-1346@14:25.323,504.473075
1347,BWC-037-1347@16:50.855,504.473315
1348,BWC-037-1348@18:06.652,504.473555
1349,BWC-037-1349@18:07.075,504.473795
1350,BWC-037-1350@18:22.828,504.474035
1351,BWC-037-1351@18:23.037,504.474275
1352,BWC-037-1352@18:23.271,504.474515
1353,BWC-037-1353@18:43.628,504.474755
1354,BWC-037-1354@18:43.842,504.474995
1355,BWC-037-1355@18:57.786,504.475235
1356,BWC-037-1356@18:58.013,504.475475
1357,BWC-037-1357@18:58.619,504.475715
1358,BWC-037-1358@19:02.347,504.475955
1359,BWC-037-1359@19:03.202,504.476195
1360,BWC-037-1360@19:04.770,504.476435
1361,BWC-037-1361@19:05.084,504.476675
1362,BWC-037-1362@19:14.048,504.476915
1363,BWC-037-1363@19:15.446,504.477155
1364,BWC-037-1364@19:15.844,504.477395
1365,BWC-037-1365@19:16.192,504.477635
1366,BWC-037-1366@19:18.687,504.477875
1367,BWC-037-1367@19:18.878,504.478115
1368,BWC-037-1368@19:19.079,504.478355
1369,BWC-037-1369@19:27.043,504.478595
1370,BWC-037-1370@19:28.501,504.478835
1371,BWC-037-1371@19:33.295,504.479075
1372,BWC-037-1372@19:33.605,504.479315
1373,BWC-037-1373@19:33.769,504.479555
1374,BWC-037-1374@19:33.923,504.479795
1375,BWC-037-1375@19:34.088,504.480051
1376,BWC-042-1@02:22.601,815.398576
1377,BWC-042-2@02:22.773,815.398766
1378,BWC-042-3@15:11.218,815.398956
1379,BWC-042-4@15:11.424,815.399147
1380,BWC-042-5@15:11.619,815.399308
1381,BWC-042-6@15:11.798,815.399498
1382,BWC-042-7@15:11.956,815.399743
1383,BWC-042-8@15:12.107,815.399933
1384,BWC-042-9@15:12.252,815.400123
1385,BWC-042-10@15:12.390,815.400296
1386,BWC-042-11@15:12.525,815.400523
1387,BWC-042-12@15:44.546,815.400719
1388,BWC-042-13@15:44.605,815.40084
1389,BWC-042-14@15:44.807,815.401091
1390,BWC-042-15@15:45.012,815.401312
1391,BWC-042-16@15:45.384,815.401492
1392,BWC-042-17@15:45.512,815.401723
1393,BWC-042-18@15:45.645,815.401924
1394,BWC-042-19@15:45.964,815.402084
1395,BWC-042-20@15:46.124,815.402255
1396,BWC-042-21@15:46.276,815.402415
1397,BWC-042-22@15:48.125,815.402626
1398,BWC-042-23@15:48.251,815.402817
1399,BWC-042-24@15:48.359,815.402997
1400,BWC-042-25@15:48.448,815.403188
1401,BWC-042-26@15:50.300,815.403328
1402,BWC-042-27@15:50.508,815.403518
1403,BWC-042-28@15:50.705,815.403708
1404,BWC-042-29@16:05.686,815.403898
1405,BWC-042-30@16:05.775,815.404088
1406,BWC-042-31@16:10.517,815.404449
1407,BWC-042-32@16:10.702,815.404639
1408,BWC-042-33@16:10.892,815.404829
1409,BWC-042-34@16:11.087,815.405019
1410,BWC-042-35@16:11.272,815.405209
1411,BWC-042-36@16:11.456,815.405399
1412,BWC-042-37@16:11.633,815.405589
1413,BWC-042-38@16:11.803,815.40579
1414,BWC-042-39@16:11.982,815.406051
1415,BWC-042-40@16:12.160,815.406292
1416,BWC-042-41@16:12.332,815.406482
1417,BWC-042-42@16:12.505,815.406672
1418,BWC-042-43@16:12.682,815.406862
1419,BWC-042-44@16:12.939,815.407052
1420,BWC-042-45@16:13.152,815.407262
1421,BWC-042-46@16:14.332,815.407443
1422,BWC-042-47@16:14.530,815.407633
1423,BWC-042-48@16:14.753,815.407823
1424,BWC-042-49@16:14.923,815.408013
1425,BWC-042-50@16:15.090,815.408304
1426,BWC-042-51@16:15.245,815.408535
1427,BWC-042-52@16:19.330,815.408696
1428,BWC-042-53@16:26.795,815.408875
1429,BWC-042-54@16:26.952,815.409065
1430,BWC-042-55@16:27.095,815.409226
1431,BWC-042-56@16:27.225,815.409423
1432,BWC-042-57@16:30.365,815.409632
1433,BWC-042-58@16:30.413,815.409852
1434,BWC-042-59@16:30.583,815.410109
1435,BWC-042-60@16:30.780,815.410299
1436,BWC-042-61@16:30.962,815.410526
1437,BWC-042-62@16:31.141,815.410716
1438,BWC-042-63@16:31.319,815.410906
1439,BWC-042-64@16:31.431,815.411096
1440,BWC-042-65@16:31.869,815.411286
1441,BWC-042-66@16:32.006,815.411506
1442,BWC-042-67@16:32.143,815.411696
1443,BWC-042-68@16:32.293,815.411886
1444,BWC-042-69@16:32.445,815.412076
1445,BWC-042-70@16:32.633,815.412266
1446,BWC-042-71@16:32.836,815.412456
1447,BWC-042-72@16:33.036,815.412646
1448,BWC-042-73@16:33.259,815.412836
1449,BWC-042-74@16:33.461,815.413026
1450,BWC-042-75@16:33.670,815.413216
1451,BWC-042-76@16:33.884,815.413406
1452,BWC-042-77@16:34.045,815.413596
1453,BWC-042-78@16:46.113,815.413786
1454,BWC-042-79@16:46.310,815.414043
1455,BWC-042-80@16:46.495,815.414275
1456,BWC-042-81@17:08.945,815.414465
1457,BWC-042-82@17:09.132,815.414655
1458,BWC-042-83@17:09.381,815.414845
1459,BWC-042-84@17:09.580,815.415054
1460,BWC-042-85@17:09.580,815.415251
1461,BWC-042-86@17:10.005,815.415502
1462,BWC-042-87@17:10.215,815.415681
1463,BWC-042-88@17:14.841,815.415854
1464,BWC-042-89@17:15.020,815.415991
1465,BWC-042-90@17:15.209,815.41614
1466,BWC-042-91@22:12.128,815.41626
1467,BWC-042-92@22:12.236,815.41645
1468,BWC-042-93@22:12.344,815.41664
1469,BWC-042-94@22:12.454,815.416831
1470,BWC-042-95@22:12.571,815.417069
1471,BWC-042-96@22:12.673,815.41732
1472,BWC-042-97@22:12.778,815.417529
1473,BWC-042-98@22:12.882,815.417726
1474,BWC-042-99@22:12.986,815.417905
1475,BWC-042-100@22:13.091,815.418149
1476,BWC-042-101@22:13.197,815.418298
1477,BWC-042-102@22:27.296,815.418453
1478,BWC-042-103@22:27.407,815.418674
1479,BWC-042-104@22:27.513,815.418853
1480,BWC-042-105@22:27.604,815.419056
1481,BWC-042-106@22:28.172,815.419235
1482,BWC-042-107@22:28.288,815.419425
1483,BWC-042-108@22:28.399,815.419615
1484,BWC-042-109@22:49.468,815.419805
1485,BWC-042-110@22:49.582,815.419995
1486,BWC-042-111@22:49.694,815.420185
1487,BWC-042-112@22:49.804,815.420375
1488,BWC-042-113@22:49.912,815.420565
1489,BWC-042-114@22:50.025,815.420755
1490,BWC-042-115@22:50.140,815.420945
1491,BWC-042-116@22:50.251,815.42119
1492,BWC-042-117@22:50.476,815.421446
1493,BWC-042-118@22:50.586,815.421643
1494,BWC-042-119@22:50.687,815.421846
1495,BWC-042-120@22:50.793,815.422108
1496,BWC-042-121@22:50.900,815.422317
1497,BWC-042-122@22:51.001,815.422478
1498,BWC-042-123@22:51.103,815.422633
1499,BWC-042-124@22:51.206,815.42283
1500,BWC-042-125@22:51.312,815.423003
1501,BWC-042-126@22:51.421,815.423152
1502,BWC-042-127@22:51.542,815.423325
1503,BWC-042-128@22:51.665,815.423516
1504,BWC-042-129@22:51.802,815.423642
1505,BWC-042-130@22:51.912,815.423809
1506,BWC-042-131@22:52.009,815.423988
1507,BWC-042-132@22:52.112,815.424149
1508,BWC-042-133@22:52.215,815.424328
1509,BWC-042-134@22:52.319,815.424507
1510,BWC-042-135@22:52.423,815.424656
1511,BWC-042-136@22:52.526,815.424823
1512,BWC-042-137@23:01.161,815.424996
1513,BWC-042-138@23:44.964,815.425186
1514,BWC-042-139@23:45.092,815.425347
1515,BWC-042-140@23:45.226,815.425526
1516,BWC-042-141@23:45.355,815.425723
1517,BWC-042-142@23:45.487,815.42592
1518,BWC-042-143@23:45.605,815.42611
1519,BWC-042-144@23:45.723,815.4263
1520,BWC-042-145@23:45.843,815.42649
1521,BWC-042-146@23:45.966,815.42668
1522,BWC-042-147@23:46.084,815.42687
1523,BWC-042-148@23:46.201,815.42706
1524,BWC-042-149@23:46.313,815.42725
1525,BWC-042-150@23:46.420,815.42744
1526,BWC-042-151@23:46.531,815.427685
1527,BWC-042-152@23:46.639,815.427905
1528,BWC-042-153@23:46.747,815.42815
1529,BWC-042-154@23:46.855,815.4284
1530,BWC-042-155@23:47.089,815.428561
1531,BWC-042-156@23:47.217,815.428782
1532,BWC-042-157@23:47.353,815.428919
1533,BWC-042-158@23:47.488,815.429116
1534,BWC-042-159@23:47.617,815.429307
1535,BWC-042-160@23:47.758,815.429558
1536,BWC-042-161@24:36.141,815.429761
1537,BWC-042-162@24:36.274,815.42994
1538,BWC-042-163@24:36.403,815.430118
1539,BWC-042-164@24:36.528,815.430308
1540,BWC-042-165@24:36.651,815.430498
1541,BWC-042-166@24:36.770,815.430688
1542,BWC-042-167@24:36.891,815.430909
1543,BWC-042-168@25:19.841,815.4311
1544,BWC-042-169@25:19.991,815.431303
1545,BWC-042-170@25:20.137,815.431506
1546,BWC-042-171@25:20.288,815.431685
1547,BWC-042-172@25:20.442,815.431786
1548,BWC-042-173@25:20.588,815.431959
1549,BWC-042-174@25:20.738,815.432198
1550,BWC-042-175@25:20.887,815.432413
1551,BWC-042-176@25:21.034,815.432598
1552,BWC-042-177@25:21.181,815.432753
1553,BWC-042-178@25:21.324,815.432914
1554,BWC-042-179@25:21.470,815.433117
1555,BWC-042-180@25:21.614,815.433284
1556,BWC-042-181@25:21.760,815.433469
1557,BWC-042-182@25:21.907,815.43363
1558,BWC-042-183@25:22.053,815.433803
1559,BWC-042-184@25:22.201,815.43397
1560,BWC-042-185@25:22.348,815.434119
1561,BWC-042-186@25:22.503,815.434239
1562,BWC-042-187@25:22.652,815.43443
1563,BWC-042-188@25:22.802,815.434597
1564,BWC-042-189@25:22.957,815.434752
1565,BWC-042-190@25:23.113,815.434913
1566,BWC-042-191@25:23.268,815.435074
1567,BWC-042-192@25:23.422,815.435247
1568,BWC-042-193@25:23.576,815.435462
1569,BWC-042-194@25:23.730,815.435635
1570,BWC-042-195@25:23.884,815.435802
1571,BWC-042-196@25:24.034,815.435993
1572,BWC-042-197@25:24.187,815.436172
1573,BWC-042-198@25:24.331,815.436357
1574,BWC-042-199@25:24.478,815.43653
1575,BWC-042-200@25:24.623,815.436751
1576,BWC-042-201@25:24.764,815.436906
1577,BWC-042-202@25:24.910,815.437103
1578,BWC-042-203@25:25.057,815.437228
1579,BWC-042-204@25:25.200,815.437467
1580,BWC-042-205@25:30.100,815.43764
1581,BWC-042-206@25:30.250,815.43786
1582,BWC-042-207@25:30.404,815.438057
1583,BWC-042-208@25:30.551,815.438296
1584,BWC-042-209@25:30.700,815.438487
1585,BWC-042-210@25:30.846,815.43869
1586,BWC-042-211@25:30.995,815.438898
1587,BWC-042-212@25:31.145,815.439107
1588,BWC-042-213@25:31.292,815.43925
1589,BWC-042-214@25:31.434,815.439418
1590,BWC-042-215@25:31.575,815.439602
1591,BWC-042-216@25:31.719,815.439817
1592,BWC-042-217@25:31.868,815.439972
1593,BWC-042-218@25:32.014,815.44011
1594,BWC-042-219@25:32.156,815.440265
1595,BWC-042-220@25:32.304,815.440468
1596,BWC-042-221@25:32.455,815.440623
1597,BWC-042-222@25:32.600,815.440802
1598,BWC-042-223@25:32.691,815.441005
1599,BWC-042-224@25:32.749,815.44116
1600,BWC-042-225@25:32.897,815.441339
1601,BWC-042-226@25:32.919,815.441506
1602,BWC-042-227@27:56.263,815.441696
1603,BWC-042-228@27:56.445,815.441886
1604,BWC-042-229@27:56.736,815.442076
1605,BWC-042-230@27:56.916,815.442266
1606,BWC-042-231@27:57.151,815.442456
1607,BWC-042-232@27:57.292,815.442707
1608,BWC-042-233@27:57.424,815.442921
1609,BWC-042-234@27:57.557,815.443148
1610,BWC-042-235@27:57.687,815.443338
1611,BWC-042-236@27:57.823,815.443528
1612,BWC-042-237@27:57.972,815.443797
1613,BWC-042-238@27:58.218,815.443987
1614,BWC-042-239@27:58.380,815.444237
1615,BWC-042-240@27:58.532,815.444547
1616,BWC-042-241@00:54.053,980.605553
1617,BWC-042-242@00:54.121,980.605179
1618,BWC-042-243@00:54.197,980.604805
1619,BWC-042-244@00:54.276,980.604487
1620,BWC-042-245@00:54.366,980.604237
1621,BWC-042-246@00:54.464,980.603987
1622,BWC-042-247@00:54.562,980.603725
1623,BWC-042-248@00:54.642,980.603389
1624,BWC-042-249@00:54.713,980.603015
1625,BWC-042-250@00:54.789,980.602641
1626,BWC-042-251@00:54.869,980.602391
1627,BWC-042-252@00:54.975,980.601867
1628,BWC-042-253@00:55.051,980.601512
1629,BWC-042-254@00:55.113,980.601138
1630,BWC-042-255@00:55.181,980.600783
1631,BWC-042-256@23:03.866,980.600428
1632,BWC-042-257@23:03.958,980.600035
1633,BWC-042-258@23:04.053,980.599773
1634,BWC-042-259@23:04.147,980.599399
1635,BWC-042-260@23:04.236,980.599231
1636,BWC-042-261@23:04.328,980.598932
1637,BWC-042-262@23:04.423,980.598681
1638,BWC-042-263@23:10.451,980.598438
1639,BWC-042-264@23:10.552,980.598139
1640,BWC-042-265@23:10.667,980.597896
1641,BWC-042-266@23:10.786,980.597578
1642,BWC-042-267@23:10.900,980.597223
1643,BWC-042-268@23:11.011,980.59698
1644,BWC-042-269@23:11.134,980.596643
1645,BWC-042-270@05:06.338,914.385217
1646,BWC-042-271@05:06.524,914.385363
1647,BWC-042-272@05:06.717,914.385543
1648,BWC-042-273@05:06.906,914.385763
1649,BWC-042-274@05:07.080,914.386015
1650,BWC-042-275@05:07.252,914.386215
1651,BWC-042-276@05:07.429,914.386421
1652,BWC-042-277@05:07.607,914.386594
1653,BWC-042-278@05:07.786,914.386713
1654,BWC-042-279@05:08.589,914.386873
1655,BWC-042-280@05:08.780,914.387046
1656,BWC-042-281@05:08.982,914.387305
1657,BWC-042-282@05:47.692,914.387591
1658,BWC-042-283@05:47.893,914.387777
1659,BWC-042-284@05:48.106,914.387997
1660,BWC-042-285@05:48.323,914.388243
1661,BWC-042-286@05:51.362,914.388449
1662,BWC-042-287@05:51.540,914.388628
1663,BWC-042-288@05:51.740,914.388808
1664,BWC-042-289@13:33.746,914.389007
1665,BWC-042-290@13:33.849,914.389398
1666,BWC-042-291@13:33.951,914.389678
1667,BWC-042-292@13:34.067,914.390035
1668,BWC-042-293@13:34.164,914.390337
1669,BWC-042-294@13:34.259,914.390594
1670,BWC-042-295@13:43.930,914.39084
1671,BWC-042-296@13:44.146,914.391086
1672,BWC-042-297@13:44.492,914.391477
1673,BWC-042-298@13:44.602,914.391678
1674,BWC-042-299@13:44.844,914.391868
1675,BWC-042-300@13:44.955,914.392136
1676,BWC-042-301@13:45.066,914.392404
1677,BWC-042-302@13:54.009,914.392717
1678,BWC-042-303@13:54.125,914.392885
1679,BWC-042-304@13:54.238,914.393075
1680,BWC-042-305@13:54.352,914.39341
1681,BWC-042-306@13:54.469,914.393712
1682,BWC-042-307@13:54.589,914.394003
1683,BWC-042-308@13:58.688,914.394327
1684,BWC-042-309@13:58.821,914.394539
1685,BWC-042-310@13:59.601,914.394696
1686,BWC-042-311@13:59.735,914.394863
1687,BWC-042-312@13:59.882,914.39501
1688,BWC-042-313@14:00.146,914.395323
1689,BWC-042-314@14:00.268,914.395502
1690,BWC-042-315@14:00.391,914.395615
1691,BWC-042-316@14:00.516,914.395748
1692,BWC-042-317@14:00.646,914.395914
1693,BWC-042-318@14:00.787,914.396074
1694,BWC-042-319@14:00.936,914.396207
1695,BWC-042-320@00:03.814,980.373682
1696,BWC-042-321@00:03.923,980.373358
1697,BWC-042-322@05:34.165,980.37296
1698,BWC-042-323@05:34.281,980.372724
1699,BWC-042-324@05:34.389,980.372476
1700,BWC-042-325@05:34.500,980.372252
1701,BWC-042-326@05:34.641,980.372015
1702,BWC-042-327@05:34.746,980.37168
1703,BWC-042-328@05:34.853,980.3714
1704,BWC-042-329@05:34.960,980.37112
1705,BWC-042-330@05:35.067,980.370722
1706,BWC-042-331@05:35.174,980.370442
1707,BWC-042-332@05:35.281,980.370118
1708,BWC-042-333@05:39.536,980.369808
1709,BWC-042-334@05:39.615,980.369509
1710,BWC-042-335@05:39.692,980.369062
1711,BWC-042-336@05:39.773,980.368726
1712,BWC-042-337@05:39.845,980.368316
1713,BWC-042-338@05:39.916,980.36803
1714,BWC-042-339@06:05.503,980.367719
1715,BWC-042-340@06:05.600,980.367445
1716,BWC-042-341@06:05.694,980.367147
1717,BWC-042-342@06:05.791,980.366836
1718,BWC-042-343@06:05.887,980.366513
1719,BWC-042-344@06:05.981,980.366233
1720,BWC-042-345@06:06.074,980.365953
1721,BWC-042-346@06:06.169,980.365673
1722,BWC-042-347@06:06.262,980.365393
1723,BWC-042-348@06:06.354,980.364983
1724,BWC-042-349@06:06.444,980.364622
1725,BWC-042-350@06:06.536,980.364262
1726,BWC-042-351@06:10.173,980.363963
1727,BWC-042-352@06:10.239,980.363702
1728,BWC-042-353@06:10.302,980.363366
1729,BWC-042-354@06:10.366,980.362993
1730,BWC-042-355@06:10.432,980.362645
1731,BWC-042-356@06:10.496,980.362347
1732,BWC-042-357@06:10.756,980.362098
1733,BWC-042-358@06:10.819,980.361824
1734,BWC-042-359@06:10.885,980.361451
1735,BWC-042-360@06:10.949,980.361165
1736,BWC-042-361@06:11.012,980.360842
1737,BWC-042-362@06:11.077,980.360581
1738,BWC-042-363@06:11.141,980.36032
1739,BWC-042-364@06:11.459,980.360034
1740,BWC-042-365@06:11.485,980.359736
1741,BWC-042-366@06:11.523,980.359325
1742,BWC-042-367@06:11.578,980.358965
1743,BWC-042-368@06:11.584,980.35853
1744,BWC-042-369@06:11.651,980.358182
1745,BWC-042-370@06:11.664,980.357834
1746,BWC-042-371@06:11.718,980.357312
1747,BWC-042-372@06:11.751,980.357013
1748,BWC-042-373@06:11.781,980.356733
1749,BWC-042-374@06:11.836,980.356447
1750,BWC-042-375@06:11.920,980.356167
1751,BWC-042-376@06:12.002,980.355887
1752,BWC-042-377@06:12.086,980.355465
1753,BWC-042-378@06:12.170,980.355154
1754,BWC-042-379@06:12.252,980.354843
1755,BWC-042-380@06:12.547,980.354557
1756,BWC-042-381@06:12.598,980.354271
1757,BWC-042-382@06:12.654,980.353985
1758,BWC-042-383@06:19.605,980.353637
1759,BWC-042-384@06:19.702,980.353276
1760,BWC-042-385@06:19.804,980.352928
1761,BWC-042-386@06:19.900,980.352555
1762,BWC-042-387@06:19.995,980.352275
1763,BWC-042-388@06:20.087,980.351995
1764,BWC-042-389@06:20.182,980.351715
1765,BWC-042-390@06:20.280,980.351435
1766,BWC-042-391@06:20.377,980.351155
1767,BWC-042-392@06:20.469,980.350875
1768,BWC-042-393@06:20.566,980.350502
1769,BWC-042-394@06:20.667,980.350042
1770,BWC-042-395@06:20.763,980.349762
1771,BWC-042-396@06:20.857,980.349482
1772,BWC-042-397@06:20.953,980.349202
1773,BWC-042-398@06:21.045,980.348922
1774,BWC-042-399@06:21.139,980.348642
1775,BWC-042-400@06:21.235,980.348306
1776,BWC-042-401@06:21.328,980.347822
1777,BWC-042-402@06:21.419,980.347473
1778,BWC-042-403@06:21.513,980.347193
1779,BWC-042-404@06:21.607,980.346734
1780,BWC-042-405@06:21.730,980.346336
1781,BWC-042-406@06:21.821,980.346056
1782,BWC-042-407@06:21.911,980.345776
1783,BWC-042-408@06:22.004,980.345496
1784,BWC-042-409@06:22.092,980.345216
1785,BWC-042-410@06:22.182,980.344936
1786,BWC-042-411@06:22.272,980.344656
1787,BWC-042-412@06:25.384,980.344376
1788,BWC-042-413@06:25.483,980.34404
1789,BWC-042-414@06:25.575,980.343592
1790,BWC-042-415@06:25.663,980.343269
1791,BWC-042-416@06:25.757,980.342859
1792,BWC-042-417@06:25.855,980.342511
1793,BWC-042-418@06:25.951,980.342101
1794,BWC-042-419@06:26.039,980.341821
1795,BWC-042-420@06:26.122,980.341541
1796,BWC-042-421@06:26.208,980.34113
1797,BWC-042-422@06:26.294,980.340708
1798,BWC-042-423@06:26.381,980.340372
1799,BWC-042-424@06:33.881,980.3399
1800,BWC-042-425@06:33.968,980.33949
1801,BWC-042-426@06:34.059,980.339055
1802,BWC-042-427@06:34.147,980.338694
1803,BWC-042-428@06:34.232,980.338414
1804,BWC-042-429@06:34.319,980.338134
1805,BWC-042-430@06:34.404,980.337761
1806,BWC-042-431@06:34.490,980.337487
1807,BWC-042-432@06:34.575,980.337189
1808,BWC-042-433@06:34.660,980.336866
1809,BWC-042-434@06:40.006,980.336654
1810,BWC-042-435@06:40.137,980.336393
1811,BWC-042-436@06:40.271,980.33607
1812,BWC-042-437@06:40.414,980.335796
1813,BWC-042-438@06:40.549,980.335516
1814,BWC-042-439@06:40.665,980.335236
1815,BWC-042-440@06:42.146,980.334956
1816,BWC-042-441@06:42.229,980.334695
1817,BWC-042-442@06:42.307,980.334446
1818,BWC-042-443@06:42.389,980.333962
1819,BWC-042-444@06:42.469,980.333576
1820,BWC-042-445@06:42.549,980.333265
1821,BWC-042-446@06:42.630,980.333029
1822,BWC-042-447@06:42.708,980.33278
1823,BWC-042-448@07:05.303,980.33242
1824,BWC-042-449@07:05.388,980.332084
1825,BWC-042-450@07:05.470,980.331736
1826,BWC-042-451@07:05.550,980.331456
1827,BWC-042-452@07:05.634,980.331176
1828,BWC-042-453@07:05.716,980.330896
1829,BWC-042-454@07:05.798,980.330616
1830,BWC-042-455@07:05.881,980.330206
1831,BWC-042-456@07:05.962,980.32992
1832,BWC-042-457@07:06.040,980.329572
1833,BWC-042-458@07:21.665,980.329248
1834,BWC-042-459@07:21.750,980.328913
1835,BWC-042-460@07:21.831,980.328614
1836,BWC-042-461@07:21.912,980.328279
1837,BWC-042-462@07:21.991,980.327999
1838,BWC-042-463@07:22.067,980.327719
1839,BWC-042-464@07:22.148,980.327439
1840,BWC-042-465@07:22.228,980.327128
1841,BWC-042-466@07:22.306,980.326854
1842,BWC-042-467@07:23.691,980.326506
1843,BWC-042-468@07:23.777,980.326245
1844,BWC-042-469@07:23.867,980.325947
1845,BWC-042-470@07:23.948,980.325598
1846,BWC-042-471@07:24.034,980.325126
1847,BWC-042-472@07:24.114,980.324846
1848,BWC-042-473@07:24.197,980.324535
1849,BWC-042-474@07:30.894,980.324262
1850,BWC-042-475@07:31.006,980.323976
1851,BWC-042-476@07:31.113,980.323665
1852,BWC-042-477@07:31.214,980.323242
1853,BWC-042-478@07:31.314,980.322962
1854,BWC-042-479@07:31.415,980.322682
1855,BWC-042-480@07:31.522,980.322402
1856,BWC-042-481@07:31.622,980.322122
1857,BWC-042-482@07:31.728,980.321842
1858,BWC-042-483@07:31.833,980.321562
1859,BWC-042-484@07:37.994,980.321115
1860,BWC-042-485@07:38.075,980.320835
1861,BWC-042-486@07:38.155,980.320555
1862,BWC-042-487@07:38.230,980.320275
1863,BWC-042-488@07:41.641,980.319995
1864,BWC-042-489@07:41.658,980.319572
1865,BWC-042-490@07:41.720,980.319292
1866,BWC-042-491@07:41.742,980.318931
1867,BWC-042-492@07:41.800,980.318651
1868,BWC-042-493@07:41.823,980.318366
1869,BWC-042-494@07:41.877,980.318086
1870,BWC-042-495@07:41.906,980.317806
1871,BWC-042-496@07:41.956,980.317358
1872,BWC-042-497@07:41.989,980.317078
1873,BWC-042-498@07:42.036,980.316718
1874,BWC-042-499@07:42.119,980.316438
1875,BWC-042-500@07:42.201,980.316114
1876,BWC-042-501@07:42.284,980.315791
1877,BWC-042-502@07:42.374,980.315418
1878,BWC-042-503@07:42.458,980.315033
1879,BWC-042-504@07:42.538,980.314753
1880,BWC-042-505@07:42.617,980.314473
1881,BWC-042-506@07:42.687,980.314193
1882,BWC-042-507@07:54.243,980.313758
1883,BWC-042-508@07:54.321,980.313422
1884,BWC-042-509@07:54.397,980.313012
1885,BWC-042-510@07:54.415,980.312676
1886,BWC-042-511@07:54.464,980.312303
1887,BWC-042-512@07:54.504,980.312023
1888,BWC-042-513@07:54.539,980.311638
1889,BWC-042-514@07:54.591,980.311358
1890,BWC-042-515@07:54.677,980.311078
1891,BWC-042-516@07:54.763,980.310798
1892,BWC-042-517@07:54.847,980.310518
1893,BWC-042-518@07:54.931,980.310238
1894,BWC-042-519@07:55.018,980.309958
1895,BWC-042-520@07:55.109,980.309678
1896,BWC-042-521@07:55.202,980.309398
1897,BWC-042-522@07:55.292,980.309118
1898,BWC-042-523@07:55.381,980.308838
1899,BWC-042-524@07:55.473,980.308477
1900,BWC-042-525@07:55.612,980.308055
1901,BWC-042-526@07:55.712,980.307775
1902,BWC-042-527@07:55.792,980.307495
1903,BWC-042-528@08:02.991,980.307109
1904,BWC-042-529@08:03.064,980.306687
1905,BWC-042-530@08:03.137,980.306264
1906,BWC-042-531@08:03.210,980.305984
1907,BWC-042-532@08:03.283,980.305704
1908,BWC-042-533@08:03.357,980.305424
1909,BWC-042-534@08:03.431,980.305001
1910,BWC-042-535@08:03.523,980.304579
1911,BWC-042-536@08:03.610,980.304094
1912,BWC-042-537@08:03.680,980.303814
1913,BWC-042-538@08:03.755,980.303534
1914,BWC-042-539@08:04.880,980.303186
1915,BWC-042-540@08:04.969,980.302838
1916,BWC-042-541@08:05.059,980.302502
1917,BWC-042-542@08:05.101,980.302222
1918,BWC-042-543@08:05.140,980.301936
1919,BWC-042-544@08:05.186,980.301656
1920,BWC-042-545@08:05.228,980.30132
1921,BWC-042-546@08:05.271,980.300835
1922,BWC-042-547@08:05.322,980.300388
1923,BWC-042-548@08:05.356,980.300015
1924,BWC-042-549@08:05.417,980.299543
1925,BWC-042-550@08:05.441,980.299257
1926,BWC-042-551@08:05.513,980.298995
1927,BWC-042-552@08:05.522,980.298685
1928,BWC-042-553@08:05.597,980.29825
1929,BWC-042-554@08:05.605,980.297864
1930,BWC-042-555@08:05.678,980.297367
1931,BWC-042-556@08:05.684,980.297081
1932,BWC-042-557@08:05.767,980.296758
1933,BWC-042-558@08:05.852,980.296385
1934,BWC-042-559@08:14.672,980.296012
